iteration,killed_h_squish,killed_in_squish,killed_zombie,skipped_in,saved_h,saved_in,killed_z,killed_c,saved_z,saved_c 
2438,0,6,0,2,2,0,6,0,0,0
2439,2,4,1,4,2,1,5,0,2,0
2440,1,7,1,1,2,0,4,0,2,0
2441,2,8,0,2,1,0,8,0,2,0
2442,3,8,1,3,2,1,3,0,3,0
2443,0,6,0,1,3,0,4,0,0,0
2444,0,11,0,2,2,1,7,0,0,0
2445,0,3,1,1,2,1,3,0,1,0
2446,2,2,2,1,5,0,5,0,2,0
2447,1,9,5,1,5,0,7,0,2,0
2448,1,4,0,1,2,0,2,0,0,0
2449,1,2,0,1,3,0,5,0,0,0
2450,0,1,3,1,3,1,4,0,1,0
2451,1,4,0,2,3,1,7,0,1,0
2452,0,5,1,3,2,0,13,0,2,0
2453,1,4,2,2,1,0,2,0,2,0
2454,2,4,0,1,3,2,1,0,0,0
2455,2,5,0,2,0,0,8,0,3,0
2456,0,3,3,3,2,1,2,0,3,0
2457,0,2,0,0,5,0,7,0,0,0
2458,1,1,1,0,3,0,3,0,2,0
2459,0,2,0,0,2,1,1,0,0,0
2460,3,8,1,2,2,2,6,0,3,0
2461,3,10,2,1,2,1,2,0,2,0
2462,0,7,0,1,3,0,5,0,1,0
2463,0,10,0,1,1,1,5,0,1,0
2464,1,2,0,0,2,1,4,0,1,0
2465,1,1,0,4,2,1,3,0,0,0
2466,0,5,0,0,3,0,6,0,1,0
2467,0,3,0,0,4,0,6,0,2,0
2468,2,13,1,1,1,3,6,0,2,0
2469,0,6,0,2,5,0,4,0,0,0
2470,0,3,0,1,0,0,2,0,3,0
2471,1,8,1,1,2,0,5,0,2,0
2472,0,3,0,0,0,1,6,0,1,0
2473,1,3,0,1,4,0,4,0,0,0
2474,0,2,0,0,5,0,2,0,0,0
2475,2,3,1,0,4,2,4,0,2,0
2476,1,2,2,3,0,0,1,0,3,0
2477,0,6,0,1,4,1,6,0,0,0
2478,1,8,0,1,1,0,2,0,1,0
2479,1,4,2,1,0,1,6,0,2,0
2480,2,5,1,1,1,1,13,0,1,0
2481,2,4,0,2,4,1,3,0,0,0
2482,2,6,0,2,3,0,5,0,0,0
2483,2,11,0,1,4,0,7,0,0,0
2484,0,2,0,1,2,2,6,0,0,0
2485,3,11,5,1,1,0,16,0,3,0
2486,0,4,5,1,1,0,5,0,3,0
2487,1,5,1,2,3,1,5,0,2,0
2488,1,6,1,1,1,0,12,0,3,0
2489,1,6,1,1,1,1,5,0,2,0
2490,1,6,0,1,2,0,7,0,0,0
2491,0,4,0,2,4,1,5,0,0,0
2492,2,6,1,4,3,1,4,0,2,0
2493,2,8,3,1,2,1,5,0,2,0
2494,2,7,1,0,1,2,3,0,1,0
2495,1,14,0,0,6,0,8,0,0,0
2496,1,2,4,1,1,1,6,0,1,0
2497,3,8,7,2,1,0,7,0,3,0
2498,2,4,1,3,0,1,5,0,3,0
2499,1,5,0,1,2,0,6,0,0,0
2500,0,4,3,0,1,1,5,0,2,0
2501,1,1,1,3,2,2,5,0,2,0
2502,3,5,2,0,4,1,4,0,1,0
2503,2,4,0,0,1,1,4,0,2,0
2504,2,5,3,2,2,0,4,0,2,0
2505,1,4,3,2,2,0,4,0,3,0
2506,1,3,0,2,1,1,7,0,0,0
2507,3,4,3,4,0,0,10,0,1,0
2508,0,7,0,0,3,0,8,0,2,0
2509,1,3,0,2,2,0,7,0,0,0
2510,0,12,0,1,2,1,3,0,1,0
2511,0,5,0,1,1,1,1,0,0,0
2512,1,2,1,0,2,2,10,0,1,0
2513,0,6,0,1,2,0,3,0,0,0
2514,1,7,0,0,1,0,3,0,2,0
2515,0,7,2,0,1,0,9,0,2,0
2516,1,10,3,1,3,1,8,0,3,0
2517,0,7,0,1,0,2,2,0,0,0
2518,1,3,0,0,2,1,0,0,1,0
2519,0,2,0,1,1,0,5,0,1,0
2520,5,5,0,0,2,0,3,0,0,0
2521,4,3,2,1,1,1,5,0,1,0
2522,1,2,0,2,1,0,5,0,0,0
2523,1,5,3,3,3,1,9,0,1,0
2524,1,10,0,0,3,0,4,0,1,0
2525,1,5,3,4,2,0,2,0,3,0
2526,0,2,0,0,0,1,2,0,1,0
2527,0,3,4,0,0,0,3,0,2,0
2528,1,3,2,1,1,0,4,0,1,0
2529,0,1,0,3,2,0,2,0,0,0
2530,0,6,0,0,3,0,2,0,0,0
2531,1,4,2,2,1,0,4,0,2,0
2532,2,4,1,1,5,2,8,0,1,0
2533,0,5,0,3,3,2,5,0,1,0
2534,3,13,1,0,1,1,9,0,2,0
2535,0,6,0,0,5,0,3,0,0,0
2536,1,3,0,0,2,2,5,0,1,0
2537,0,5,1,0,3,0,5,0,1,0
2538,1,11,4,0,0,0,9,0,2,0
2539,1,5,5,2,2,1,10,0,3,0
2540,3,5,0,2,6,0,5,0,1,0
2541,1,7,2,1,3,1,1,0,1,0
2542,0,4,2,1,1,1,2,0,2,0
2543,3,11,1,1,3,0,12,0,1,0
2544,0,4,1,1,2,0,3,0,2,0
2545,1,4,2,3,2,0,13,0,2,0
2546,2,6,2,2,0,0,7,0,4,0
2547,1,3,1,1,1,1,7,0,1,0
2548,1,5,2,0,0,0,6,0,3,0
2549,0,13,5,3,1,0,3,0,3,0
2550,2,9,0,0,0,2,6,0,1,0
2551,0,3,0,1,3,0,0,0,0,0
2552,2,6,6,3,1,0,7,0,3,0
2553,1,4,0,1,4,2,4,0,0,0
2554,0,5,0,0,3,0,5,0,1,0
2555,0,2,4,2,4,0,2,0,2,0
2556,2,10,0,0,3,2,6,0,2,0
2557,3,8,1,1,2,0,10,0,1,0
2558,0,2,0,0,1,1,4,0,0,0
2559,2,5,0,1,4,1,3,0,3,0
2560,0,8,0,0,4,0,5,0,1,0
2561,2,12,0,0,4,0,13,0,0,0
2562,2,6,1,0,3,0,1,0,2,0
2563,1,5,3,0,1,1,6,0,1,0
2564,3,8,0,1,1,1,10,0,1,0
2565,1,2,1,4,4,0,3,0,2,0
2566,0,5,0,1,0,0,6,0,1,0
2567,1,1,0,1,1,0,6,0,0,0
2568,0,7,0,0,2,3,3,0,0,0
2569,1,5,0,0,4,2,3,0,0,0
2570,0,8,0,1,4,0,1,0,0,0
2571,0,0,0,1,4,1,1,0,1,0
2572,0,1,1,1,1,0,2,0,1,0
2573,0,8,0,2,2,0,10,0,2,0
2574,1,2,3,0,0,0,6,0,3,0
2575,0,11,0,0,2,1,5,0,1,0
2576,1,5,0,0,2,2,3,0,1,0
2577,1,4,4,0,2,0,8,0,2,0
2578,3,5,1,3,2,1,1,0,1,0
2579,1,11,2,0,2,0,8,0,3,0
2580,2,12,5,1,0,0,10,0,5,0
2581,6,13,2,1,2,0,13,0,1,0
2582,4,10,0,0,6,0,9,0,0,0
2583,1,6,1,2,0,0,2,0,3,0
2584,1,8,5,2,1,0,6,0,2,0
2585,0,5,0,0,2,0,4,0,0,0
2586,0,2,0,0,1,0,4,0,0,0
2587,0,4,0,1,4,1,3,0,0,0
2588,0,8,9,2,1,0,7,0,2,0
2589,1,9,2,3,2,0,7,0,3,0
2590,0,6,0,1,1,1,3,0,1,0
2591,1,4,0,1,2,1,2,0,1,0
2592,1,2,0,0,2,1,3,0,0,0
2593,2,2,0,0,4,0,5,0,1,0
2594,1,6,0,0,4,1,4,0,0,0
2595,0,3,2,0,2,1,6,0,2,0
2596,3,7,2,1,2,1,6,0,2,0
2597,2,12,4,1,3,0,7,0,4,0
2598,1,2,4,0,1,0,3,0,2,0
2599,1,5,0,2,3,0,9,0,0,0
2600,0,5,1,0,2,0,7,0,2,0
2601,3,2,0,2,1,1,5,0,2,0
2602,2,0,0,1,4,1,1,0,1,0
2603,0,4,0,2,2,0,2,0,0,0
2604,2,4,0,2,3,0,2,0,1,0
2605,1,5,0,1,6,0,1,0,0,0
2606,1,6,6,1,0,1,5,0,4,0
2607,1,7,0,2,2,2,3,0,1,0
2608,2,8,0,2,4,2,8,0,0,0
2609,1,11,0,2,1,1,1,0,3,0
2610,1,7,0,1,1,2,5,0,1,0
2611,2,5,1,2,2,0,5,0,1,0
2612,2,5,2,0,2,1,3,0,3,0
2613,1,3,2,1,2,0,5,0,2,0
2614,1,6,1,0,1,0,4,0,1,0
2615,1,3,0,1,2,0,7,0,3,0
2616,1,5,2,1,2,3,7,0,2,0
2617,1,3,2,1,4,2,3,0,1,0
2618,2,3,0,3,4,1,5,0,1,0
2619,2,6,0,2,2,0,5,0,4,0
2620,0,6,0,0,4,0,4,0,1,0
2621,0,1,5,2,1,0,4,0,3,0
2622,5,10,4,3,0,0,9,0,2,0
2623,1,6,0,0,2,2,4,0,1,0
2624,0,6,1,0,3,1,6,0,1,0
2625,2,3,0,0,3,0,6,0,1,0
2626,1,2,0,0,3,0,9,0,1,0
2627,0,3,0,1,1,0,4,0,1,0
2628,0,8,0,0,4,0,2,0,0,0
2629,0,10,2,2,1,0,7,0,2,0
2630,0,5,0,1,2,0,4,0,0,0
2631,1,7,1,2,2,0,4,0,2,0
2632,4,7,2,0,2,1,7,0,3,0
2633,1,2,0,1,3,1,5,0,0,0
2634,1,7,0,0,5,0,4,0,0,0
2635,0,8,0,0,4,0,10,0,1,0
2636,2,7,2,2,2,1,7,0,3,0
2637,2,7,0,0,5,1,7,0,1,0
2638,2,6,0,0,0,2,4,0,0,0
2639,0,3,0,1,3,0,4,0,0,0
2640,0,5,1,3,3,0,8,0,1,0
2641,0,2,2,2,0,0,2,0,1,0
2642,1,8,3,4,0,1,11,0,2,0
2643,1,3,3,0,0,1,3,0,2,0
2644,0,9,0,3,5,0,7,0,0,0
2645,2,9,0,1,1,3,4,0,1,0
2646,3,9,2,2,2,1,8,0,4,0
2647,1,3,2,2,1,1,3,0,1,0
2648,1,9,3,1,1,0,5,0,4,0
2649,3,6,5,1,2,0,0,0,2,0
2650,0,7,3,3,2,1,6,0,2,0
2651,1,8,0,0,1,2,7,0,1,0
2652,1,4,0,1,1,2,3,0,1,0
2653,1,5,0,1,3,2,3,0,0,0
2654,1,14,0,3,2,0,9,0,4,0
2655,0,5,0,0,1,1,7,0,3,0
2656,4,9,3,2,3,0,9,0,2,0
2657,1,7,0,1,4,1,4,0,0,0
2658,0,5,1,1,2,0,4,0,1,0
2659,0,9,0,1,3,1,9,0,0,0
2660,0,6,4,0,1,1,3,0,2,0
2661,2,8,2,2,2,0,4,0,3,0
2662,1,2,0,1,1,1,3,0,0,0
2663,3,10,1,0,3,0,2,0,1,0
2664,2,2,5,0,1,0,4,0,3,0
2665,0,6,1,0,0,1,5,0,3,0
2666,0,7,3,0,0,2,4,0,4,0
2667,3,5,1,2,1,1,7,0,1,0
2668,2,9,3,5,0,0,7,0,3,0
2669,1,6,0,1,2,0,5,0,2,0
2670,1,3,0,1,5,1,4,0,0,0
2671,0,3,1,0,3,0,3,0,1,0
2672,0,7,2,1,1,3,5,0,3,0
2673,3,8,0,1,2,0,10,0,1,0
2674,3,20,1,1,1,0,11,0,3,0
2675,0,6,0,0,2,0,1,0,0,0
2676,1,7,0,0,3,1,8,0,0,0
2677,2,5,0,1,3,0,5,0,0,0
2678,1,1,0,2,0,2,7,0,2,0
2679,1,5,1,0,3,0,6,0,2,0
2680,1,4,0,0,3,0,2,0,1,0
2681,0,9,5,0,0,0,10,0,4,0
2682,0,5,2,1,2,2,9,0,1,0
2683,0,4,0,0,2,1,4,0,0,0
2684,2,7,0,4,5,0,11,0,1,0
2685,2,2,0,1,2,2,7,0,1,0
2686,1,6,1,1,0,1,4,0,1,0
2687,2,2,0,0,3,0,2,0,1,0
2688,2,5,0,1,2,1,5,0,0,0
2689,2,7,0,2,3,0,1,0,1,0
2690,0,8,0,1,4,1,5,0,0,0
2691,0,12,1,2,3,1,6,0,1,0
2692,2,2,0,1,1,1,2,0,0,0
2693,0,11,1,1,2,0,5,0,2,0
2694,2,5,1,2,2,0,6,0,4,0
2695,0,6,2,0,4,0,6,0,3,0
2696,0,2,0,1,3,2,7,0,1,0
2697,1,0,0,0,2,1,3,0,1,0
2698,1,0,0,0,5,0,4,0,0,0
2699,0,4,0,1,1,2,5,0,0,0
2700,0,8,1,1,3,2,4,0,2,0
2701,3,5,0,2,1,0,5,0,1,0
2702,0,2,0,0,1,1,4,0,1,0
2703,1,4,2,0,0,0,4,0,1,0
2704,2,4,0,6,4,0,3,0,1,0
2705,1,5,0,0,2,1,7,0,1,0
2706,0,5,0,1,3,1,1,0,3,0
2707,0,7,5,0,2,0,4,0,4,0
2708,0,5,0,2,2,0,4,0,3,0
2709,0,4,3,1,1,1,11,0,3,0
2710,1,6,3,0,2,0,6,0,1,0
2711,0,6,0,0,3,0,6,0,0,0
2712,1,7,1,1,0,1,7,0,2,0
2713,0,10,1,1,2,1,11,0,1,0
2714,2,4,0,2,2,0,8,0,1,0
2715,0,4,0,1,1,1,7,0,0,0
2716,3,9,2,2,4,1,3,0,1,0
2717,2,5,0,0,2,2,3,0,1,0
2718,0,11,3,5,2,0,7,0,2,0
2719,1,6,0,0,2,0,5,0,0,0
2720,4,5,1,1,4,0,7,0,2,0
2721,4,5,0,1,0,1,6,0,0,0
2722,0,9,0,2,4,0,6,0,0,0
2723,2,5,0,0,3,2,7,0,1,0
2724,0,6,0,0,2,0,4,0,2,0
2725,0,8,0,0,4,2,1,0,0,0
2726,2,9,0,2,3,1,7,0,0,0
2727,0,6,1,1,2,0,7,0,1,0
2728,1,9,1,1,2,0,11,0,4,0
2729,2,16,0,0,4,1,3,0,0,0
2730,0,5,0,4,5,2,7,0,0,0
2731,1,5,4,0,0,0,12,0,4,0
2732,4,2,2,1,2,0,6,0,4,0
2733,1,7,0,0,1,0,7,0,0,0
2734,0,5,0,1,1,0,9,0,0,0
2735,0,8,0,1,3,1,5,0,1,0
2736,1,4,2,1,3,2,10,0,1,0
2737,0,13,2,2,2,0,14,0,2,0
2738,1,4,0,1,4,0,5,0,1,0
2739,1,2,1,1,3,0,2,0,2,0
2740,1,2,0,0,4,1,2,0,0,0
2741,1,7,4,4,1,1,7,0,3,0
2742,3,7,2,1,2,1,9,0,1,0
2743,3,7,0,1,1,2,5,0,2,0
2744,0,2,0,1,1,1,3,0,1,0
2745,0,6,0,4,2,0,9,0,1,0
2746,0,11,1,1,2,1,6,0,4,0
2747,0,6,0,1,4,0,1,0,0,0
2748,1,11,3,0,1,2,3,0,2,0
2749,4,16,0,1,3,0,4,0,0,0
2750,1,12,0,1,3,1,5,0,0,0
2751,1,6,0,1,2,1,8,0,1,0
2752,1,9,2,2,3,0,5,0,2,0
2753,1,6,0,0,4,1,5,0,0,0
2754,2,7,0,0,4,0,5,0,0,0
2755,0,2,0,0,2,0,1,0,0,0
2756,1,8,3,0,1,0,8,0,3,0
2757,3,7,0,2,3,0,10,0,1,0
2758,2,6,0,1,5,0,3,0,1,0
2759,3,4,0,1,2,2,3,0,1,0
2760,1,6,0,1,2,0,5,0,0,0
2761,0,5,0,0,3,3,6,0,0,0
2762,0,1,0,1,3,2,2,0,1,0
2763,2,9,0,1,3,2,4,0,2,0
2764,0,10,1,0,4,2,8,0,2,0
2765,1,7,1,1,3,0,2,0,2,0
2766,0,6,0,0,3,1,4,0,1,0
2767,2,6,0,1,1,2,6,0,0,0
2768,0,5,1,1,3,0,3,0,1,0
2769,1,12,2,0,2,0,6,0,3,0
2770,0,3,0,4,4,2,6,0,2,0
2771,2,7,0,3,0,0,3,0,0,0
2772,1,5,0,0,5,0,3,0,1,0
2773,2,1,0,3,1,1,2,0,1,0
2774,1,4,0,0,1,2,6,0,1,0
2775,1,12,2,1,4,0,3,0,1,0
2776,0,7,0,2,3,0,7,0,1,0
2777,0,9,0,2,4,0,1,0,0,0
2778,2,4,0,0,4,0,6,0,0,0
2779,2,5,0,1,3,1,8,0,0,0
2780,2,6,3,0,1,0,7,0,4,0
2781,1,5,1,0,2,0,3,0,1,0
2782,3,7,2,2,2,1,8,0,1,0
2783,0,3,1,2,2,1,3,0,2,0
2784,3,7,1,0,2,1,3,0,1,0
2785,1,6,0,0,4,0,4,0,0,0
2786,3,7,3,1,2,0,6,0,1,0
2787,2,14,2,1,1,1,11,0,2,0
2788,1,8,0,2,2,0,5,0,2,0
2789,1,6,0,0,5,0,5,0,1,0
2790,2,6,0,1,4,1,4,0,0,0
2791,1,2,1,0,2,1,3,0,1,0
2792,1,5,1,0,1,0,0,0,1,0
2793,2,8,4,2,5,0,6,0,1,0
2794,2,7,0,1,2,2,2,0,0,0
2795,0,8,3,3,2,0,6,0,4,0
2796,3,7,0,0,4,1,5,0,0,0
2797,1,6,1,4,3,0,3,0,2,0
2798,2,2,0,0,3,0,5,0,2,0
2799,2,7,0,0,0,0,0,0,0,0
2800,3,7,0,0,1,2,11,0,0,0
2801,0,5,0,0,3,1,2,0,0,0
2802,0,9,0,2,4,0,8,0,0,0
2803,1,4,0,0,3,2,2,0,0,0
2804,1,5,0,1,1,1,4,0,0,0
2805,0,4,0,1,2,0,5,0,0,0
2806,1,7,0,1,1,0,2,0,0,0
2807,2,4,0,2,2,0,3,0,0,0
2808,1,5,0,0,4,1,3,0,1,0
2809,0,8,0,0,5,0,4,0,0,0
2810,2,6,0,1,5,0,5,0,0,0
2811,2,7,0,3,1,0,5,0,1,0
2812,1,5,0,0,4,1,6,0,1,0
2813,1,5,0,2,4,0,6,0,0,0
2814,0,4,0,0,1,0,3,0,1,0
2815,2,5,0,1,4,0,4,0,3,0
2816,1,6,5,0,0,0,4,0,2,0
2817,1,4,0,1,3,0,11,0,2,0
2818,1,14,2,2,1,0,12,0,2,0
2819,0,5,0,1,2,2,7,0,1,0
2820,0,3,0,1,5,0,6,0,0,0
2821,2,6,3,2,0,0,4,0,4,0
2822,0,9,2,2,1,0,6,0,3,0
2823,2,8,0,0,2,1,4,0,1,0
2824,1,6,0,2,2,1,5,0,0,0
2825,3,7,0,0,0,1,5,0,3,0
2826,0,5,1,3,3,0,6,0,2,0
2827,1,6,0,0,3,2,1,0,0,0
2828,0,11,1,1,1,0,6,0,2,0
2829,3,14,2,0,1,0,13,0,2,0
2830,1,6,3,0,1,0,2,0,2,0
2831,1,11,0,3,3,0,6,0,0,0
2832,1,2,0,4,1,2,2,0,0,0
2833,0,1,0,1,3,0,5,0,0,0
2834,3,10,0,0,3,0,5,0,0,0
2835,0,9,2,1,2,0,5,0,3,0
2836,2,7,0,4,2,0,5,0,1,0
2837,3,6,1,1,6,0,7,0,1,0
2838,0,9,0,2,5,1,8,0,1,0
2839,0,2,0,1,1,0,4,0,1,0
2840,1,5,0,1,3,1,6,0,0,0
2841,1,5,0,0,1,1,5,0,0,0
2842,2,6,1,1,2,2,13,0,2,0
2843,1,3,0,1,5,1,4,0,0,0
2844,0,11,0,1,4,0,4,0,0,0
2845,0,6,0,1,3,0,9,0,1,0
2846,1,9,0,5,1,0,5,0,2,0
2847,1,7,0,1,2,0,4,0,3,0
2848,2,4,1,1,3,1,8,0,3,0
2849,1,3,0,0,3,3,6,0,0,0
2850,0,4,0,1,1,1,1,0,0,0
2851,0,2,0,2,4,0,4,0,0,0
2852,0,5,0,0,4,2,2,0,0,0
2853,1,5,0,0,2,0,4,0,0,0
2854,1,7,0,0,1,0,5,0,0,0
2855,1,12,0,2,0,0,10,0,2,0
2856,2,9,4,2,2,0,10,0,1,0
2857,0,5,0,1,3,1,4,0,1,0
2858,1,8,1,3,4,0,3,0,3,0
2859,1,5,0,1,2,2,6,0,0,0
2860,0,8,0,2,1,1,5,0,2,0
2861,1,6,1,2,3,1,5,0,2,0
2862,1,7,0,0,0,1,4,0,1,0
2863,2,8,2,2,3,1,11,0,3,0
2864,0,1,0,1,2,1,4,0,0,0
2865,1,7,1,0,1,0,3,0,1,0
2866,1,7,1,1,2,1,6,0,1,0
2867,0,3,0,2,1,0,3,0,0,0
2868,0,7,1,1,1,0,6,0,3,0
2869,1,6,0,0,2,2,3,0,1,0
2870,1,4,1,0,3,0,4,0,1,0
2871,1,10,1,2,1,0,4,0,2,0
2872,2,10,0,2,2,0,10,0,0,0
2873,0,6,0,2,3,0,7,0,0,0
2874,1,6,0,0,5,2,7,0,0,0
2875,4,11,0,1,4,1,6,0,0,0
2876,3,6,0,1,1,0,3,0,0,0
2877,4,9,3,2,3,0,5,0,1,0
2878,3,2,0,0,1,1,4,0,1,0
2879,0,4,0,3,3,1,5,0,1,0
2880,0,6,0,1,1,0,5,0,2,0
2881,2,10,1,2,2,0,4,0,1,0
2882,2,8,0,1,3,1,8,0,1,0
2883,0,8,0,3,3,1,12,0,1,0
2884,1,4,0,1,1,0,1,0,0,0
2885,0,9,1,0,3,0,6,0,1,0
2886,0,2,0,0,4,2,12,0,0,0
2887,0,8,2,2,2,1,5,0,1,0
2888,0,19,1,0,4,0,8,0,1,0
2889,4,4,0,0,5,2,4,0,0,0
2890,0,4,3,0,4,0,7,0,2,0
2891,1,6,2,3,2,2,9,0,1,0
2892,2,6,0,1,1,1,7,0,0,0
2893,0,4,2,1,0,0,3,0,1,0
2894,1,11,1,2,4,1,9,0,1,0
2895,1,3,0,0,4,0,8,0,1,0
2896,3,12,1,3,5,0,6,0,1,0
2897,1,6,0,1,3,0,7,0,1,0
2898,3,9,0,2,3,0,6,0,1,0
2899,2,5,0,2,3,0,1,0,1,0
2900,1,9,0,1,0,0,11,0,3,0
2901,2,4,3,0,3,1,4,0,1,0
2902,2,11,2,2,1,0,14,0,3,0
2903,2,9,0,0,1,2,7,0,1,0
2904,0,4,2,0,1,2,1,0,1,0
2905,1,6,0,0,3,1,7,0,0,0
2906,0,6,0,0,5,1,7,0,0,0
2907,3,10,1,0,4,0,7,0,1,0
2908,1,6,0,0,3,1,5,0,0,0
2909,1,1,0,0,1,1,2,0,1,0
2910,1,3,0,0,3,0,2,0,0,0
2911,0,5,0,0,4,0,6,0,1,0
2912,2,9,1,1,3,0,3,0,1,0
2913,1,11,0,0,5,0,7,0,0,0
2914,1,7,1,3,1,1,7,0,1,0
2915,3,7,1,0,3,0,7,0,2,0
2916,1,8,0,1,3,0,6,0,1,0
2917,1,4,1,2,2,3,7,0,3,0
2918,0,5,0,1,6,1,5,0,0,0
2919,1,3,0,1,4,0,4,0,0,0
2920,1,9,2,2,3,0,3,0,1,0
2921,1,4,0,1,1,2,4,0,3,0
2922,4,8,1,1,1,0,8,0,1,0
2923,0,2,1,0,1,1,6,0,3,0
2924,0,12,0,0,2,1,5,0,1,0
2925,2,6,1,1,2,3,10,0,1,0
2926,1,1,0,0,2,2,5,0,0,0
2927,2,10,0,1,3,0,12,0,1,0
2928,0,4,0,0,6,0,6,0,0,0
2929,2,5,0,1,3,0,6,0,0,0
2930,3,5,0,0,4,1,4,0,0,0
2931,1,6,1,0,2,1,0,0,1,0
2932,1,9,1,1,2,1,8,0,1,0
2933,0,1,0,2,5,0,3,0,0,0
2934,0,6,3,0,5,0,12,0,1,0
2935,0,4,1,0,0,1,3,0,1,0
2936,0,7,0,0,4,1,5,0,0,0
2937,0,9,2,2,3,0,8,0,1,0
2938,1,1,0,0,3,2,4,0,0,0
2939,1,7,1,2,4,2,10,0,1,0
2940,4,2,0,2,2,0,9,0,2,0
2941,3,4,4,0,0,0,8,0,4,0
2942,4,11,1,1,3,0,11,0,1,0
2943,2,3,1,1,3,0,6,0,1,0
2944,0,5,0,2,3,2,4,0,0,0
2945,0,7,3,0,3,1,4,0,2,0
2946,2,5,1,1,1,2,8,0,2,0
2947,3,6,1,0,1,1,3,0,2,0
2948,0,3,0,0,2,3,2,0,1,0
2949,0,8,1,0,2,1,7,0,1,0
2950,1,3,0,2,2,0,8,0,2,0
2951,0,8,0,1,1,0,3,0,1,0
2952,0,9,0,1,7,0,7,0,0,0
2953,1,11,0,2,1,0,9,0,1,0
2954,1,14,4,1,0,0,12,0,4,0
2955,0,3,0,1,2,1,0,0,0,0
2956,2,8,0,1,4,0,8,0,0,0
2957,2,10,3,0,3,0,8,0,4,0
2958,2,9,0,4,1,1,10,0,0,0
2959,1,5,0,3,2,3,5,0,1,0
2960,2,7,0,1,4,0,9,0,0,0
2961,1,8,0,1,1,2,3,0,1,0
2962,0,4,0,0,6,0,2,0,0,0
2963,1,1,0,1,2,0,0,0,1,0
2964,0,10,0,1,3,3,8,0,2,0
2965,1,6,0,0,2,1,5,0,3,0
2966,1,2,0,0,1,0,3,0,1,0
2967,0,4,0,1,2,0,5,0,1,0
2968,1,6,0,0,4,1,8,0,0,0
2969,3,11,1,3,2,2,7,0,2,0
2970,5,9,2,5,2,1,7,0,1,0
2971,1,8,4,3,0,0,12,0,2,0
2972,1,8,0,0,4,2,10,0,0,0
2973,0,0,0,0,2,0,9,0,1,0
2974,0,2,2,1,4,0,1,0,1,0
2975,1,2,1,2,3,1,7,0,2,0
2976,1,6,0,0,1,0,3,0,1,0
2977,0,2,0,1,3,0,5,0,1,0
2978,0,4,0,1,5,0,8,0,1,0
2979,0,15,0,2,3,0,17,0,1,0
2980,0,3,0,1,4,2,3,0,0,0
2981,3,12,0,2,3,1,6,0,0,0
2982,0,6,0,1,3,1,6,0,0,0
2983,1,5,0,2,3,1,6,0,0,0
2984,2,0,2,0,3,1,4,0,1,0
2985,0,6,2,1,3,0,3,0,3,0
2986,2,8,6,2,0,0,12,0,3,0
2987,1,9,0,1,2,1,11,0,1,0
2988,1,9,2,0,1,1,5,0,5,0
2989,2,4,0,2,2,2,3,0,0,0
2990,1,8,1,2,5,0,3,0,2,0
2991,1,7,2,2,2,4,9,0,3,0
2992,0,6,0,0,2,1,6,0,1,0
2993,1,11,0,0,3,1,6,0,0,0
2994,1,7,1,2,3,1,4,0,1,0
2995,1,5,3,0,2,0,1,0,2,0
2996,1,11,2,0,1,0,3,0,2,0
2997,1,5,0,0,6,0,4,0,3,0
2998,2,6,1,0,2,1,6,0,1,0
2999,0,6,0,0,3,1,6,0,0,0
3000,0,2,0,0,3,1,2,0,0,0
3001,0,6,0,0,2,0,7,0,3,0
3002,1,10,0,0,1,3,4,0,1,0
3003,1,4,1,0,3,0,3,0,2,0
3004,1,12,0,3,3,1,3,0,0,0
3005,1,4,0,0,3,0,8,0,1,0
3006,3,15,0,3,2,0,9,0,2,0
3007,2,9,0,2,0,2,10,0,1,0
3008,0,4,0,1,2,0,5,0,0,0
3009,1,7,1,1,2,3,6,0,1,0
3010,2,5,3,2,2,1,5,0,1,0
3011,2,9,0,1,5,2,5,0,0,0
3012,1,17,3,0,3,0,9,0,2,0
3013,3,2,0,2,0,2,14,0,1,0
3014,0,12,1,2,1,1,7,0,1,0
3015,0,4,0,2,2,0,5,0,2,0
3016,0,14,4,5,0,2,9,0,3,0
3017,0,3,0,2,3,1,3,0,1,0
3018,0,12,0,1,6,0,9,0,0,0
3019,1,5,0,2,2,0,12,0,2,0
3020,0,5,0,1,2,0,5,0,0,0
3021,2,6,0,2,5,0,7,0,0,0
3022,0,1,0,1,3,0,2,0,0,0
3023,0,6,0,2,4,0,12,0,0,0
3024,1,9,0,0,2,1,5,0,1,0
3025,0,6,1,1,2,1,8,0,3,0
3026,1,8,0,1,2,0,12,0,1,0
3027,1,3,1,0,2,1,5,0,2,0
3028,1,5,0,0,2,1,6,0,0,0
3029,0,8,0,1,3,1,4,0,1,0
3030,1,16,0,3,3,1,7,0,0,0
3031,0,3,1,3,3,2,3,0,2,0
3032,0,5,7,1,0,0,9,0,3,0
3033,1,2,0,1,2,0,0,0,1,0
3034,1,10,3,1,1,0,13,0,2,0
3035,2,12,1,1,3,0,6,0,1,0
3036,0,6,1,1,2,1,3,0,1,0
3037,2,5,0,0,3,2,3,0,0,0
3038,1,9,4,1,2,1,8,0,1,0
3039,0,6,0,0,3,0,6,0,1,0
3040,0,5,1,0,0,1,4,0,1,0
3041,0,9,1,1,2,0,8,0,1,0
3042,1,6,0,1,1,1,2,0,0,0
